row_id,order_id ,cust_id ,created_date,created_at,item_id ,quantity ,delivery 
450,ORD_00181,257,2023-01-10,12:51:23,it030,7,1
451,ORD_00181,257,2023-01-10,12:51:23,it028,2,1
452,ORD_00182,257,2023-01-10,19:43:53,it032,9,1
453,ORD_00182,257,2023-01-10,19:43:53,it031,7,1
454,ORD_00182,257,2023-01-10,19:43:53,it022,2,1
455,ORD_00183,257,2023-01-10,13:33:42,it037,10,0
456,ORD_00183,257,2023-01-10,13:33:42,it029,7,0
457,ORD_00183,257,2023-01-10,13:33:42,it030,8,0
458,ORD_00183,257,2023-01-10,13:33:42,it019,3,0
459,ORD_00184,257,2023-01-10,11:30:13,it014,6,1
460,ORD_00184,257,2023-01-10,11:30:13,it004,5,1
461,ORD_00185,257,2023-01-10,12:09:09,it015,6,1
462,ORD_00185,257,2023-01-10,12:09:09,it027,3,1
463,ORD_00185,257,2023-01-10,12:09:09,it002,9,1
464,ORD_00185,257,2023-01-10,12:09:09,it024,1,1
465,ORD_00186,257,2023-01-10,21:19:05,it018,5,0
466,ORD_00186,257,2023-01-10,21:19:05,it033,5,0
467,ORD_00187,257,2023-01-10,21:57:39,it026,1,1
468,ORD_00187,257,2023-01-10,21:57:39,it017,4,1
469,ORD_00187,257,2023-01-10,21:57:39,it037,6,1
470,ORD_00187,257,2023-01-10,21:57:39,it010,1,1
471,ORD_00188,257,2023-01-10,20:46:07,it028,4,1
472,ORD_00188,257,2023-01-10,20:46:07,it019,2,1
473,ORD_00189,257,2023-01-10,19:11:34,it036,7,0
474,ORD_00189,257,2023-01-10,19:11:34,it011,9,0
475,ORD_00189,257,2023-01-10,19:11:34,it020,3,0
476,ORD_00190,257,2023-01-10,20:18:12,it002,7,0
477,ORD_00190,257,2023-01-10,20:18:12,it023,7,0
478,ORD_00191,257,2023-01-10,20:39:27,it017,8,1
479,ORD_00193,123,2023-01-10,19:18:32,it034,8,0
480,ORD_00193,123,2023-01-10,19:18:32,it028,6,0
481,ORD_00193,123,2023-01-10,19:18:32,it032,4,0
482,ORD_00193,123,2023-01-10,19:18:32,it012,7,0
483,ORD_00196,123,2023-01-10,11:31:13,it003,8,0
484,ORD_00197,238,2023-01-10,22:37:13,it036,9,1
485,ORD_00197,238,2023-01-10,22:37:13,it029,3,1
486,ORD_00198,238,2023-01-10,11:17:01,it006,10,1
487,ORD_00198,238,2023-01-10,11:17:01,it019,10,1
488,ORD_00199,238,2023-01-10,11:11:25,it026,4,0
489,ORD_00199,238,2023-01-10,11:11:25,it023,6,0
490,ORD_00199,238,2023-01-10,11:11:25,it029,7,0
491,ORD_00199,238,2023-01-10,11:11:25,it034,5,0
492,ORD_00200,238,2023-01-10,13:21:02,it013,5,0
493,ORD_00201,59,2023-01-10,10:51:30,it018,9,1
494,ORD_00201,59,2023-01-10,10:51:30,it004,3,1
495,ORD_00202,59,2023-01-10,20:11:09,it034,2,1
496,ORD_00203,133,2023-01-10,20:49:41,it031,2,0
497,ORD_00204,16,2023-01-10,13:28:19,it029,5,1
498,ORD_00204,16,2023-01-10,13:28:19,it036,6,1
499,ORD_00205,16,2023-01-10,19:59:55,it031,4,1
500,ORD_00207,94,2023-01-10,18:50:06,it028,6,1
501,ORD_00208,192,2023-01-10,13:41:34,it016,7,1
502,ORD_00208,192,2023-01-10,13:41:34,it001,7,1
503,ORD_00209,192,2023-01-10,21:04:22,it025,4,0
504,ORD_00209,192,2023-01-10,21:04:22,it031,7,0
505,ORD_00210,192,2023-01-10,22:52:00,it015,9,0
506,ORD_00210,192,2023-01-10,22:52:00,it022,3,0
507,ORD_00210,192,2023-01-11,22:52:00,it008,3,0
508,ORD_00211,192,2023-01-11,19:21:23,it013,8,1
509,ORD_00212,279,2023-01-11,11:31:04,it013,3,1
510,ORD_00212,279,2023-01-11,11:31:04,it004,7,1
511,ORD_00212,279,2023-01-11,11:31:04,it037,4,1
512,ORD_00214,279,2023-01-11,13:13:54,it027,6,1
513,ORD_00214,279,2023-01-11,13:13:54,it011,9,1
514,ORD_00214,279,2023-01-11,13:13:54,it001,3,1
515,ORD_00215,279,2023-01-11,11:10:43,it033,3,1
516,ORD_00215,279,2023-01-11,11:10:43,it013,1,1
517,ORD_00216,279,2023-01-11,21:07:02,it017,3,0
518,ORD_00217,231,2023-01-11,21:58:58,it030,4,1
519,ORD_00217,231,2023-01-11,21:58:58,it022,10,1
520,ORD_00217,231,2023-01-11,21:58:58,it027,3,1
521,ORD_00217,231,2023-01-11,21:58:58,it025,10,1
522,ORD_00217,231,2023-01-11,21:58:58,it024,7,1
523,ORD_00218,231,2023-01-11,11:30:34,it024,9,1
524,ORD_00218,231,2023-01-11,11:30:34,it030,9,1
525,ORD_00219,231,2023-01-11,11:36:34,it027,4,0
526,ORD_00219,231,2023-01-11,11:36:34,it023,7,0
527,ORD_00220,231,2023-01-11,20:51:47,it013,2,0
528,ORD_00220,231,2023-01-11,20:51:47,it030,8,0
529,ORD_00220,231,2023-01-11,20:51:47,it003,2,0
530,ORD_00220,231,2023-01-11,20:51:47,it021,5,0
531,ORD_00221,231,2023-01-11,21:17:45,it004,3,1
532,ORD_00221,231,2023-01-11,21:17:45,it013,7,1
533,ORD_00221,231,2023-01-11,21:17:45,it003,4,1
534,ORD_00221,231,2023-01-11,21:17:45,it009,1,1
535,ORD_00221,231,2023-01-11,21:17:45,it037,4,1
536,ORD_00221,231,2023-01-11,21:17:45,it009,5,1
537,ORD_00221,231,2023-01-11,21:17:45,it010,6,1
538,ORD_00222,231,2023-01-11,11:30:25,it021,1,1
539,ORD_00223,183,2023-01-11,19:11:59,it022,2,0
540,ORD_00223,183,2023-01-11,19:11:59,it008,1,0
541,ORD_00224,183,2023-01-11,20:25:38,it028,10,1
542,ORD_00224,183,2023-01-11,20:25:38,it031,3,1
543,ORD_00224,183,2023-01-11,20:25:38,it021,7,1
544,ORD_00225,183,2023-01-11,20:43:59,it005,8,1
545,ORD_00225,183,2023-01-11,20:43:59,it032,1,1
546,ORD_00227,183,2023-01-11,13:53:30,it025,8,1
547,ORD_00227,183,2023-01-11,13:53:30,it033,7,1
548,ORD_00228,183,2023-01-11,20:30:14,it002,9,1
549,ORD_00228,183,2023-01-11,20:30:14,it015,3,1
550,ORD_00229,183,2023-01-11,21:23:03,it026,4,0
551,ORD_00229,183,2023-01-11,21:23:03,it026,7,0
552,ORD_00230,183,2023-01-11,20:14:45,it023,5,0
553,ORD_00230,183,2023-01-11,20:14:45,it024,7,0
554,ORD_00232,183,2023-01-11,18:42:47,it018,1,1
555,ORD_00232,183,2023-01-11,18:42:47,it013,5,1
556,ORD_00232,183,2023-01-11,18:42:47,it035,3,1
557,ORD_00233,183,2023-01-11,21:48:45,it025,4,0
558,ORD_00235,214,2023-01-11,22:17:32,it001,7,1
559,ORD_00235,214,2023-01-11,22:17:32,it011,7,1
560,ORD_00235,214,2023-01-11,22:17:32,it012,4,1
561,ORD_00236,214,2023-01-11,18:47:02,it035,5,0
562,ORD_00237,83,2023-01-11,19:44:23,it022,8,1
563,ORD_00237,83,2023-01-11,19:44:23,it034,7,1
564,ORD_00238,83,2023-01-11,19:10:40,it031,2,1
565,ORD_00238,83,2023-01-11,19:10:40,it020,5,1
566,ORD_00238,83,2023-01-11,19:10:40,it007,3,1
567,ORD_00239,83,2023-01-11,21:04:06,it036,1,0
568,ORD_00239,83,2023-01-11,21:04:06,it022,4,0
569,ORD_00239,83,2023-01-11,21:04:06,it023,4,0
570,ORD_00240,83,2023-01-12,12:43:12,it003,4,0
571,ORD_00240,83,2023-01-12,12:43:12,it015,2,0
572,ORD_00241,83,2023-01-12,12:16:21,it010,9,1
573,ORD_00241,83,2023-01-12,12:16:21,it003,8,1
574,ORD_00241,83,2023-01-12,12:16:21,it016,8,1
575,ORD_00241,83,2023-01-12,12:16:21,it011,3,1
576,ORD_00242,83,2023-01-12,13:41:12,it026,2,1
577,ORD_00242,83,2023-01-12,13:41:12,it001,5,1
578,ORD_00242,83,2023-01-12,13:41:12,it030,9,1
579,ORD_00243,83,2023-01-12,18:33:40,it034,1,0
580,ORD_00243,83,2023-01-12,18:33:40,it032,1,0
581,ORD_00243,83,2023-01-12,18:33:40,it025,4,0
582,ORD_00244,83,2023-01-12,18:53:34,it014,2,1
583,ORD_00244,83,2023-01-12,18:53:34,it028,7,1
584,ORD_00244,83,2023-01-12,18:53:34,it033,1,1
585,ORD_00245,83,2023-01-12,21:41:13,it030,3,1
586,ORD_00245,83,2023-01-12,21:41:13,it026,4,1
587,ORD_00246,83,2023-01-12,12:07:18,it021,2,0
588,ORD_00246,83,2023-01-12,12:07:18,it030,4,0
589,ORD_00247,83,2023-01-12,12:58:27,it015,10,1
590,ORD_00247,83,2023-01-12,12:58:27,it003,9,1
591,ORD_00247,83,2023-01-12,12:58:27,it034,5,1
592,ORD_00247,83,2023-01-12,12:58:27,it032,1,1
593,ORD_00248,83,2023-01-12,22:11:06,it022,8,1
594,ORD_00248,83,2023-01-12,22:11:06,it002,4,1
595,ORD_00248,83,2023-01-12,22:11:06,it022,5,1
596,ORD_00248,83,2023-01-12,22:11:06,it008,3,1
597,ORD_00249,83,2023-01-12,20:15:22,it004,2,0
598,ORD_00249,83,2023-01-12,20:15:22,it029,2,0
599,ORD_00249,83,2023-01-12,20:15:22,it021,4,0
600,ORD_00250,83,2023-01-12,12:44:05,it033,7,0
601,ORD_00250,83,2023-01-12,12:44:05,it021,2,0
602,ORD_00250,83,2023-01-12,12:44:05,it019,4,0
603,ORD_00250,83,2023-01-12,12:44:05,it022,3,0
604,ORD_00251,83,2023-01-12,21:20:32,it019,7,1
605,ORD_00251,83,2023-01-12,21:20:32,it024,4,1
606,ORD_00251,83,2023-01-12,21:20:32,it020,7,1
607,ORD_00251,83,2023-01-12,21:20:32,it030,5,1
608,ORD_00252,83,2023-01-12,13:00:10,it023,5,1
609,ORD_00252,83,2023-01-12,13:00:10,it015,1,1
610,ORD_00252,83,2023-01-12,13:00:10,it027,1,1
611,ORD_00252,83,2023-01-12,13:00:10,it007,3,1
612,ORD_00253,83,2023-01-12,21:39:07,it027,6,0
613,ORD_00253,83,2023-01-12,21:39:07,it025,2,0
614,ORD_00253,83,2023-01-12,21:39:07,it023,2,0
615,ORD_00254,83,2023-01-12,18:57:49,it028,8,1
616,ORD_00254,83,2023-01-12,18:57:49,it036,3,1
617,ORD_00255,83,2023-01-12,11:34:30,it024,6,1
618,ORD_00255,83,2023-01-12,11:34:30,it033,5,1
619,ORD_00255,83,2023-01-12,11:34:30,it035,6,1
620,ORD_00255,83,2023-01-12,11:34:30,it032,2,1
621,ORD_00255,83,2023-01-12,11:34:30,it036,7,1
622,ORD_00256,83,2023-01-12,20:00:49,it009,2,0
623,ORD_00256,83,2023-01-12,20:00:49,it007,6,0
624,ORD_00257,83,2023-01-12,20:18:40,it037,1,1
625,ORD_00257,83,2023-01-12,20:18:40,it035,10,1
626,ORD_00258,83,2023-01-12,19:59:20,it022,3,1
627,ORD_00259,258,2023-01-12,13:14:22,it020,2,0
628,ORD_00260,18,2023-01-12,12:25:31,it020,1,0
629,ORD_00260,18,2023-01-12,12:25:31,it032,6,0
630,ORD_00260,18,2023-01-12,12:25:31,it032,3,0
631,ORD_00261,18,2023-01-12,18:37:09,it035,8,1
632,ORD_00261,18,2023-01-12,18:37:09,it033,2,1
633,ORD_00261,18,2023-01-12,18:37:09,it005,2,1
634,ORD_00262,18,2023-01-12,18:36:03,it028,6,1
635,ORD_00262,18,2023-01-12,18:36:03,it027,5,1
636,ORD_00264,18,2023-01-12,22:03:26,it033,6,1
637,ORD_00266,297,2023-01-12,12:02:56,it036,9,0
638,ORD_00266,297,2023-01-12,12:02:56,it037,9,0
639,ORD_00266,297,2023-01-12,12:02:56,it001,6,0
640,ORD_00267,297,2023-01-12,22:24:14,it017,10,1
641,ORD_00267,297,2023-01-12,22:24:14,it004,1,1
642,ORD_00268,297,2023-01-12,19:46:37,it015,4,1
643,ORD_00268,297,2023-01-13,19:46:37,it019,6,1
644,ORD_00269,297,2023-01-13,11:36:04,it021,2,0
645,ORD_00269,297,2023-01-13,11:36:04,it034,3,0
646,ORD_00269,297,2023-01-13,11:36:04,it029,7,0
647,ORD_00269,297,2023-01-13,11:36:04,it011,1,0
648,ORD_00269,297,2023-01-13,11:36:04,it030,5,0
649,ORD_00271,297,2023-01-13,11:08:55,it026,9,1
650,ORD_00271,297,2023-01-13,11:08:55,it019,7,1
651,ORD_00271,297,2023-01-13,11:08:55,it001,10,1
652,ORD_00272,297,2023-01-13,13:09:17,it020,10,1
653,ORD_00272,297,2023-01-13,13:09:17,it034,10,1
654,ORD_00272,297,2023-01-13,13:09:17,it035,10,1
655,ORD_00273,297,2023-01-13,19:42:18,it037,5,0
656,ORD_00273,297,2023-01-13,19:42:18,it014,10,0
657,ORD_00273,297,2023-01-13,19:42:18,it003,5,0
658,ORD_00273,297,2023-01-13,19:42:18,it011,4,0
659,ORD_00274,297,2023-01-13,21:34:42,it037,9,1
660,ORD_00274,297,2023-01-13,21:34:42,it002,10,1
661,ORD_00274,297,2023-01-13,21:34:42,it008,7,1
662,ORD_00274,297,2023-01-13,21:34:42,it008,7,1
663,ORD_00274,297,2023-01-13,21:34:42,it027,7,1
664,ORD_00275,297,2023-01-13,11:16:01,it024,1,1
665,ORD_00275,297,2023-01-13,11:16:01,it020,3,1
666,ORD_00276,297,2023-01-13,19:11:52,it021,6,0
667,ORD_00277,38,2023-01-13,13:50:50,it003,2,1
668,ORD_00277,38,2023-01-13,13:50:50,it003,9,1
669,ORD_00277,38,2023-01-13,13:50:50,it017,1,1
670,ORD_00278,38,2023-01-13,19:58:02,it021,10,1
671,ORD_00278,38,2023-01-13,19:58:02,it008,6,1
672,ORD_00278,38,2023-01-13,19:58:02,it014,1,1
673,ORD_00279,38,2023-01-13,10:54:33,it026,6,0
674,ORD_00279,38,2023-01-13,10:54:33,it005,5,0
675,ORD_00280,38,2023-01-13,22:55:20,it037,5,0
676,ORD_00280,38,2023-01-13,22:55:20,it028,4,0
677,ORD_00280,38,2023-01-13,22:55:20,it031,8,0
678,ORD_00280,38,2023-01-13,22:55:20,it004,5,0
679,ORD_00280,38,2023-01-13,22:55:20,it020,3,0
680,ORD_00281,38,2023-01-13,13:30:41,it008,2,1
681,ORD_00282,253,2023-01-13,22:52:17,it022,4,1
682,ORD_00282,253,2023-01-13,22:52:17,it016,9,1
683,ORD_00282,253,2023-01-13,22:52:17,it010,2,1
684,ORD_00283,253,2023-01-13,19:26:10,it013,7,0
685,ORD_00284,29,2023-01-13,19:50:01,it029,7,1
686,ORD_00284,29,2023-01-13,19:50:01,it010,1,1
687,ORD_00284,29,2023-01-13,19:50:01,it003,6,1
688,ORD_00285,29,2023-01-13,21:31:09,it033,4,1
689,ORD_00286,211,2023-01-13,22:42:32,it030,1,0
690,ORD_00287,168,2023-01-13,19:27:10,it003,8,1
691,ORD_00287,168,2023-01-13,19:27:10,it019,2,1
692,ORD_00287,168,2023-01-13,19:27:10,it016,4,1
693,ORD_00287,168,2023-01-13,19:27:10,it006,7,1
694,ORD_00289,168,2023-01-13,18:38:14,it018,2,0
695,ORD_00290,20,2023-01-13,22:57:47,it024,8,0
696,ORD_00290,20,2023-01-13,22:57:47,it036,9,0
697,ORD_00290,20,2023-01-13,22:57:47,it026,2,0
698,ORD_00291,20,2023-01-13,19:07:39,it006,4,1
699,ORD_00291,20,2023-01-13,19:07:39,it023,6,1
700,ORD_00291,20,2023-01-13,19:07:39,it027,6,1
701,ORD_00291,20,2023-01-13,19:07:39,it010,5,1
702,ORD_00291,20,2023-01-13,19:07:39,it030,6,1
703,ORD_00293,20,2023-01-13,22:52:23,it007,7,0
704,ORD_00293,20,2023-01-13,22:52:23,it007,10,0
705,ORD_00293,20,2023-01-13,22:52:23,it012,9,0
706,ORD_00293,20,2023-01-13,22:52:23,it027,2,0
707,ORD_00293,20,2023-01-13,22:52:23,it035,6,0
708,ORD_00294,20,2023-01-13,11:19:31,it031,1,1
709,ORD_00294,20,2023-01-13,11:19:31,it026,7,1
710,ORD_00294,20,2023-01-13,11:19:31,it025,1,1
711,ORD_00294,20,2023-01-13,11:19:31,it036,6,1
712,ORD_00295,20,2023-01-13,20:12:45,it017,1,1
713,ORD_00295,20,2023-01-13,20:12:45,it003,5,1
714,ORD_00295,20,2023-01-13,20:12:45,it027,7,1
715,ORD_00295,20,2023-01-14,20:12:45,it005,1,1
716,ORD_00296,20,2023-01-14,22:10:31,it014,5,0
717,ORD_00296,20,2023-01-14,22:10:31,it006,4,0
718,ORD_00296,20,2023-01-14,22:10:31,it012,8,0
719,ORD_00296,20,2023-01-14,22:10:31,it002,6,0
720,ORD_00297,20,2023-01-14,22:02:04,it025,2,1
721,ORD_00297,20,2023-01-14,22:02:04,it027,8,1
722,ORD_00297,20,2023-01-14,22:02:04,it002,5,1
723,ORD_00299,20,2023-01-14,18:41:08,it003,9,0
724,ORD_00299,20,2023-01-14,18:41:08,it029,1,0
725,ORD_00299,20,2023-01-14,18:41:08,it019,2,0
726,ORD_00299,20,2023-01-14,18:41:08,it001,4,0
727,ORD_00300,20,2023-01-14,20:25:26,it037,9,0
728,ORD_00300,20,2023-01-14,20:25:26,it027,10,0
729,ORD_00300,20,2023-01-14,20:25:26,it015,3,0
730,ORD_00300,20,2023-01-14,20:25:26,it028,7,0
731,ORD_00301,20,2023-01-14,10:47:35,it036,9,1
732,ORD_00301,20,2023-01-14,10:47:35,it009,4,1
733,ORD_00302,20,2023-01-14,21:09:01,it024,8,1
734,ORD_00302,20,2023-01-14,21:09:01,it012,5,1
735,ORD_00302,20,2023-01-14,21:09:01,it003,2,1
736,ORD_00302,20,2023-01-14,21:09:01,it021,5,1
737,ORD_00302,20,2023-01-14,21:09:01,it030,1,1
738,ORD_00302,20,2023-01-14,21:09:01,it003,1,1
739,ORD_00303,20,2023-01-14,12:08:27,it020,9,0
740,ORD_00303,20,2023-01-14,12:08:27,it034,7,0
741,ORD_00303,20,2023-01-15,12:08:27,it017,5,0
742,ORD_00306,20,2023-01-15,21:20:26,it021,6,0
743,ORD_00306,20,2023-01-15,21:20:26,it020,7,0
744,ORD_00306,20,2023-01-15,21:20:26,it036,9,0
745,ORD_00307,20,2023-01-15,19:25:09,it028,2,1
746,ORD_00307,20,2023-01-15,19:25:09,it027,5,1
747,ORD_00308,20,2023-01-15,12:19:17,it029,6,1
748,ORD_00308,20,2023-01-15,12:19:17,it003,3,1
749,ORD_00308,20,2023-01-15,12:19:17,it025,1,1
750,ORD_00308,20,2023-01-15,12:19:17,it031,1,1
751,ORD_00309,20,2023-01-15,12:24:25,it021,4,0
752,ORD_00309,20,2023-01-15,12:24:25,it007,3,0
753,ORD_00310,20,2023-01-15,19:41:12,it010,9,0
754,ORD_00310,20,2023-01-15,19:41:12,it035,2,0
755,ORD_00311,20,2023-01-15,11:49:42,it028,6,1
756,ORD_00311,20,2023-01-15,11:49:42,it021,1,1
757,ORD_00313,20,2023-01-15,21:33:06,it031,5,0
758,ORD_00313,20,2023-01-15,21:33:06,it016,4,0
759,ORD_00314,20,2023-01-15,18:49:49,it035,3,1
760,ORD_00314,20,2023-01-15,18:49:49,it008,2,1
761,ORD_00314,20,2023-01-15,18:49:49,it033,7,1
762,ORD_00315,20,2023-01-15,19:59:36,it023,2,1
763,ORD_00316,103,2023-01-15,12:03:36,it035,7,0
764,ORD_00317,194,2023-01-15,20:09:17,it031,10,1
765,ORD_00317,194,2023-01-15,20:09:17,it028,3,1
766,ORD_00317,194,2023-01-15,20:09:17,it028,5,1
767,ORD_00318,194,2023-01-15,22:30:24,it031,2,1
768,ORD_00318,194,2023-01-15,22:30:24,it014,5,1
769,ORD_00318,194,2023-01-15,22:30:24,it027,6,1
770,ORD_00318,194,2023-01-15,22:30:24,it024,8,1
771,ORD_00319,194,2023-01-15,19:36:10,it031,5,0
772,ORD_00319,194,2023-01-15,19:36:10,it006,1,0
773,ORD_00320,194,2023-01-15,19:17:43,it022,9,0
774,ORD_00320,194,2023-01-15,19:17:43,it014,2,0
775,ORD_00320,194,2023-01-15,19:17:43,it036,1,0
776,ORD_00321,194,2023-01-15,12:36:02,it030,5,1
777,ORD_00322,105,2023-01-15,13:08:06,it010,4,1
778,ORD_00322,105,2023-01-15,13:08:06,it014,4,1
779,ORD_00322,105,2023-01-15,13:08:06,it002,1,1
780,ORD_00322,105,2023-01-15,13:08:06,it037,6,1
781,ORD_00322,105,2023-01-15,13:08:06,it003,6,1
782,ORD_00322,105,2023-01-15,13:08:06,it021,9,1
783,ORD_00323,105,2023-01-15,21:50:52,it018,6,0
784,ORD_00324,275,2023-01-15,12:34:04,it031,2,1
785,ORD_00324,275,2023-01-15,12:34:04,it001,2,1
786,ORD_00325,275,2023-01-15,10:41:37,it023,1,1
787,ORD_00325,275,2023-01-15,10:41:37,it031,5,1
788,ORD_00325,275,2023-01-15,10:41:37,it014,7,1
789,ORD_00325,275,2023-01-16,10:41:37,it030,5,1
790,ORD_00325,275,2023-01-16,10:41:37,it004,7,1
791,ORD_00326,275,2023-01-16,18:33:17,it016,4,0
792,ORD_00326,275,2023-01-16,18:33:17,it004,4,0
793,ORD_00326,275,2023-01-16,18:33:17,it035,4,0
794,ORD_00327,275,2023-01-16,21:38:10,it035,2,1
795,ORD_00327,275,2023-01-16,21:38:10,it023,2,1
796,ORD_00327,275,2023-01-16,21:38:10,it004,5,1
797,ORD_00328,275,2023-01-16,18:48:06,it031,3,1
798,ORD_00328,275,2023-01-16,18:48:06,it021,3,1
799,ORD_00329,275,2023-01-16,12:22:18,it007,5,0
800,ORD_00330,116,2023-01-16,13:11:19,it009,2,0
801,ORD_00330,116,2023-01-16,13:11:19,it035,8,0
802,ORD_00331,116,2023-01-16,11:28:27,it011,1,1
803,ORD_00331,116,2023-01-16,11:28:27,it028,1,1
804,ORD_00331,116,2023-01-16,11:28:27,it016,5,1
805,ORD_00332,116,2023-01-16,20:42:45,it037,6,1
806,ORD_00334,20,2023-01-16,13:57:11,it026,6,1
807,ORD_00334,20,2023-01-16,13:57:11,it031,7,1
808,ORD_00335,20,2023-01-16,11:05:14,it028,7,1
809,ORD_00335,20,2023-01-16,11:05:14,it036,6,1
810,ORD_00336,20,2023-01-16,19:09:50,it033,8,0
811,ORD_00336,20,2023-01-16,19:09:50,it003,6,0
812,ORD_00336,20,2023-01-16,19:09:50,it032,5,0
813,ORD_00337,20,2023-01-16,13:34:07,it004,3,1
814,ORD_00338,5,2023-01-16,11:57:26,it008,7,1
815,ORD_00339,4,2023-01-16,13:09:04,it010,2,0
816,ORD_00339,4,2023-01-16,13:09:04,it036,9,0
817,ORD_00339,4,2023-01-16,13:09:04,it020,6,0
818,ORD_00340,4,2023-01-16,10:45:21,it013,5,0
819,ORD_00342,241,2023-01-16,12:30:25,it023,8,1
820,ORD_00342,241,2023-01-16,12:30:25,it005,1,1
821,ORD_00342,241,2023-01-16,12:30:25,it013,9,1
822,ORD_00342,241,2023-01-16,12:30:25,it015,3,1
823,ORD_00343,241,2023-01-16,13:25:47,it017,4,0
824,ORD_00343,241,2023-01-16,13:25:47,it031,9,0
825,ORD_00343,241,2023-01-16,13:25:47,it032,9,0
826,ORD_00344,241,2023-01-16,12:36:13,it020,5,1
827,ORD_00344,241,2023-01-16,12:36:13,it031,1,1
828,ORD_00345,241,2023-01-16,12:36:28,it016,8,1
829,ORD_00345,241,2023-01-16,12:36:28,it012,5,1
830,ORD_00345,241,2023-01-16,12:36:28,it014,1,1
831,ORD_00345,241,2023-01-16,12:36:28,it035,7,1
832,ORD_00346,241,2023-01-16,22:03:37,it019,8,0
833,ORD_00346,241,2023-01-16,22:03:37,it014,3,0
834,ORD_00347,241,2023-01-16,10:50:39,it025,10,1
835,ORD_00348,237,2023-01-16,10:38:06,it019,9,1
836,ORD_00348,237,2023-01-16,10:38:06,it017,4,1
837,ORD_00349,237,2023-01-16,18:48:22,it028,3,0
838,ORD_00349,237,2023-01-16,18:48:22,it016,9,0
839,ORD_00349,237,2023-01-16,18:48:22,it035,6,0
840,ORD_00349,237,2023-01-16,18:48:22,it005,3,0
841,ORD_00350,237,2023-01-16,22:45:33,it026,3,0
842,ORD_00351,147,2023-01-16,13:08:31,it007,9,1
843,ORD_00351,147,2023-01-16,13:08:31,it034,4,1
844,ORD_00352,147,2023-01-16,12:24:25,it035,5,1
845,ORD_00353,133,2023-01-16,20:33:42,it023,5,0
846,ORD_00354,142,2023-01-16,11:31:07,it015,9,1
847,ORD_00354,142,2023-01-16,11:31:07,it024,3,1
848,ORD_00354,142,2023-01-16,11:31:07,it029,3,1
849,ORD_00354,142,2023-01-16,11:31:07,it007,7,1
850,ORD_00354,142,2023-01-16,11:31:07,it004,7,1
851,ORD_00354,142,2023-01-16,11:31:07,it026,8,1
852,ORD_00355,142,2023-01-16,20:19:07,it018,4,1
853,ORD_00356,71,2023-01-16,19:11:56,it031,1,0
854,ORD_00356,71,2023-01-16,19:11:56,it029,9,0
855,ORD_00356,71,2023-01-16,19:11:56,it007,3,0
856,ORD_00356,71,2023-01-16,19:11:56,it013,1,0
857,ORD_00357,71,2023-01-16,19:35:46,it027,1,1
858,ORD_00357,71,2023-01-16,19:35:46,it028,4,1
859,ORD_00357,71,2023-01-16,19:35:46,it012,3,1
860,ORD_00358,71,2023-01-16,12:45:52,it034,1,1
861,ORD_00358,71,2023-01-16,12:45:52,it017,10,1
862,ORD_00359,71,2023-01-16,21:05:27,it007,3,0
863,ORD_00359,71,2023-01-16,21:05:27,it031,6,0
864,ORD_00361,71,2023-01-16,11:20:07,it024,9,1
865,ORD_00361,71,2023-01-16,11:20:07,it021,3,1
866,ORD_00363,71,2023-01-16,12:39:28,it022,9,0
867,ORD_00364,164,2023-01-17,19:00:34,it007,9,1
868,ORD_00364,164,2023-01-17,19:00:34,it008,4,1
869,ORD_00365,164,2023-01-17,13:04:41,it003,7,1
870,ORD_00365,164,2023-01-17,13:04:41,it021,1,1
871,ORD_00366,164,2023-01-17,21:14:08,it021,6,0
872,ORD_00366,164,2023-01-17,21:14:08,it036,4,0
873,ORD_00367,164,2023-01-17,21:46:26,it003,1,1
874,ORD_00367,164,2023-01-17,21:46:26,it015,6,1
875,ORD_00367,164,2023-01-17,21:46:26,it033,6,1
876,ORD_00367,164,2023-01-17,21:46:26,it009,1,1
877,ORD_00368,164,2023-01-17,13:32:11,it009,3,1
878,ORD_00368,164,2023-01-17,13:32:11,it030,8,1
879,ORD_00368,164,2023-01-17,13:32:11,it006,9,1
880,ORD_00368,164,2023-01-17,13:32:11,it035,5,1
881,ORD_00369,164,2023-01-17,21:09:05,it021,3,0
882,ORD_00371,188,2023-01-17,10:43:14,it023,6,1
883,ORD_00372,82,2023-01-17,20:46:57,it029,10,1
884,ORD_00372,82,2023-01-17,20:46:57,it031,3,1
885,ORD_00372,82,2023-01-17,20:46:57,it037,7,1
886,ORD_00372,82,2023-01-17,20:46:57,it028,2,1
887,ORD_00373,82,2023-01-17,13:39:56,it003,2,0
888,ORD_00373,82,2023-01-17,13:39:56,it011,6,0
889,ORD_00374,82,2023-01-17,13:18:54,it025,5,1
890,ORD_00375,190,2023-01-17,21:05:12,it030,5,1
891,ORD_00375,190,2023-01-17,21:05:12,it001,8,1
892,ORD_00375,190,2023-01-17,21:05:12,it010,3,1
893,ORD_00375,190,2023-01-17,21:05:12,it012,1,1
894,ORD_00376,190,2023-01-17,10:43:38,it026,5,0
895,ORD_00376,190,2023-01-17,10:43:38,it035,10,0
896,ORD_00376,190,2023-01-17,10:43:38,it024,6,0
897,ORD_00377,190,2023-01-17,12:43:37,it017,2,1
898,ORD_00377,190,2023-01-17,12:43:37,it022,3,1
899,ORD_00377,190,2023-01-17,12:43:37,it008,2,1
